t_id,tipo_entrada,coste,antelacion_de_compra,id_visitante
Training_29858227.jpg,Pase Rápido,19.22203593808917,63,5
Training_70265936.jpg,Pase Rápido,27.318667493140328,331,5
Training_83848798.jpg,Entrada Infantil,25.93922641095648,28,5
Training_47173336.jpg,Entrada Familiar,13.123657805350287,195,5
Training_55847949.jpg,Entrada Familiar,13.241437709523911,287,5
Training_93101774.jpg,Entrada Familiar,21.82509538204473,0,5
PublicTest_43169549.jpg,Entrada Familiar,13.862909437483822,356,5
Training_10161559.jpg,Entrada Individual,17.722233590358808,320,6
Training_25957924.jpg,Entrada Individual,24.428383768428247,284,6
Training_25979060.jpg,Entrada Familiar,8.997333211241834,0,6
Training_30337890.jpg,Entrada Infantil,16.4390434531949,168,6
Training_44830316.jpg,Entrada Infantil,12.88910251751598,1,6
Training_51885310.jpg,Entrada Infantil,16.08744841669684,1,6
Training_60986125.jpg,Entrada Individual,10.461846044347402,331,6
Training_62362932.jpg,Paquete VIP,13.30288342468166,8,6
Training_6971336.jpg,Paquete VIP,7.428086749435883,132,6
Training_22868376.jpg,Entrada Individual,10.479495935922566,235,6
Training_26552601.jpg,Entrada Infantil,13.345147783400297,118,6
Training_28677017.jpg,Pase Anual,10.941736487342489,185,6
Training_42037605.jpg,Pase Rápido,13.81819649242384,26,6
Training_70760624.jpg,Entrada Familiar,23.297221010649515,362,6
Training_87335410.jpg,Entrada Infantil,14.836230829353248,0,6
Training_12302906.jpg,Paquete VIP,13.702131196360458,245,6
Training_36695637.jpg,Entrada Individual,24.480509641597507,90,6
Training_5349872.jpg,Pase Anual,19.219136814925434,274,6
Training_6008930.jpg,Pase Anual,14.994698664997422,31,6
Training_77128306.jpg,Entrada Familiar,11.345476175087756,215,6
Training_77465577.jpg,Pase Rápido,21.750394347602743,119,6
Training_91592034.jpg,Entrada Individual,16.24758378706041,0,6
Training_3119601.jpg,Pase Rápido,12.43503653347933,0,6
Training_25660075.jpg,Pase Anual,12.634909485510644,0,6
Training_2900169.jpg,Paquete VIP,17.783011183289346,0,6
Training_7920978.jpg,Paquete VIP,25.27949040534991,0,6
Training_96149283.jpg,Pase Rápido,13.891169644795461,264,6
Training_17123874.jpg,Entrada Individual,8.543335544836864,185,6
PublicTest_24489785.jpg,Pase Anual,8.300610629446517,1,6
PublicTest_85118178.jpg,Entrada Infantil,19.54196531626764,263,6
Training_1021836.jpg,Entrada Individual,20.501200189369893,271,7
Training_15466417.jpg,Entrada Individual,21.495826433391752,0,7
Training_19595003.jpg,Entrada Familiar,14.509065496272274,20,7
Training_54086407.jpg,Pase Anual,15.88550517204413,0,7
Training_73833007.jpg,Entrada Infantil,22.22257384724011,0,7
Training_81699068.jpg,Paquete VIP,22.830761635271816,0,7
Training_9570645.jpg,Paquete VIP,31.928212671164545,0,7
Training_98997562.jpg,Paquete VIP,14.84298192843498,51,7
Training_13292144.jpg,Entrada Infantil,23.129355695831297,38,7
Training_15309290.jpg,Paquete VIP,23.135893254118326,214,7
Training_29017000.jpg,Pase Anual,18.135199309402893,178,7
Training_74697679.jpg,Pase Rápido,15.221988480644303,132,7
Training_82880182.jpg,Pase Rápido,10.996117314024266,0,7
Training_18787866.jpg,Entrada Individual,17.60282328871874,1,7
Training_22275808.jpg,Entrada Familiar,18.05535125128901,0,7
Training_28451921.jpg,Pase Anual,8.484014032275969,289,7
Training_28801334.jpg,Entrada Familiar,24.517468656051157,0,7
Training_31446845.jpg,Entrada Individual,13.51138974841231,21,7
Training_32034953.jpg,Pase Rápido,18.005895570035552,1,7
Training_46757857.jpg,Entrada Individual,19.615888875485652,0,7
Training_5937598.jpg,Pase Anual,16.94135704364433,260,7
Training_64648532.jpg,Entrada Individual,16.44860456715834,0,7
Training_11758836.jpg,Paquete VIP,16.651140468786128,0,7
Training_12134104.jpg,Pase Rápido,13.435820158863962,0,7
Training_12498684.jpg,Entrada Individual,15.811977431403928,172,7
Training_21161378.jpg,Pase Rápido,14.147870752332565,315,7
Training_58665762.jpg,Entrada Infantil,15.207039838101444,1,7
Training_16553115.jpg,Pase Anual,5.312864349749988,0,7
Training_21297515.jpg,Pase Rápido,16.36250557591733,0,7
PublicTest_82925571.jpg,Pase Rápido,20.9719475903552,238,7
PublicTest_46731402.jpg,Entrada Infantil,20.642276080505656,130,7
PrivateTest_53534458.jpg,Paquete VIP,14.531026774156178,232,7
PrivateTest_80960922.jpg,Pase Anual,17.324913315154863,87,7
Training_10269675.jpg,Entrada Individual,12.875701352903771,0,8
Training_11576563.jpg,Pase Anual,14.256584387133353,5,8
Training_11990539.jpg,Entrada Familiar,26.133002181480492,0,8
Training_18766042.jpg,Entrada Familiar,20.480532719461998,183,8
Training_22662478.jpg,Entrada Infantil,7.1264277463249,285,8
Training_23854394.jpg,Pase Rápido,29.604284251643264,182,8
Training_96672251.jpg,Pase Rápido,14.69903026699785,0,8
Training_23759223.jpg,Entrada Familiar,20.825242913272216,0,8
Training_3573297.jpg,Paquete VIP,23.74365103271684,97,8
Training_58353816.jpg,Pase Rápido,20.25619821698925,210,8
Training_6044803.jpg,Entrada Individual,18.072670172585223,22,8
Training_80735344.jpg,Entrada Individual,26.350199082855468,1,8
Training_85976655.jpg,Entrada Familiar,12.809188266641728,223,8
Training_90019797.jpg,Entrada Infantil,16.770917881502175,137,8
Training_22805885.jpg,Entrada Infantil,19.39222296260408,116,8
Training_48006396.jpg,Pase Rápido,14.685066763279183,122,8
Training_93177841.jpg,Entrada Familiar,13.825997140630177,201,8
Training_13658077.jpg,Pase Rápido,17.80797230705154,91,8
Training_15858912.jpg,Paquete VIP,13.22577653587546,262,8
Training_27035614.jpg,Entrada Familiar,21.971514662172737,36,8
Training_24360152.jpg,Pase Rápido,22.912299279720035,317,8
Training_39551863.jpg,Paquete VIP,13.757707027472605,137,8
Training_64798486.jpg,Paquete VIP,13.683758064721044,2,8
PublicTest_82552414.jpg,Entrada Infantil,21.743930682561626,27,8
PublicTest_22477942.jpg,Pase Rápido,22.685861179378527,249,8
PublicTest_32658045.jpg,Pase Rápido,5.537647758463127,146,8
PrivateTest_49758740.jpg,Entrada Infantil,10.406459768591564,181,8
PublicTest_90946837.jpg,Entrada Familiar,12.05840558806242,298,8
PrivateTest_44387244.jpg,Pase Rápido,21.52034468383857,259,8
PrivateTest_98453427.jpg,Pase Rápido,27.069129336486796,310,8
Training_10278738.jpg,Entrada Familiar,13.67823675192296,0,9
Training_14054767.jpg,Entrada Individual,13.851856930211916,187,9
Training_14621559.jpg,Paquete VIP,10.407170475998328,0,9
Training_1500617.jpg,Paquete VIP,18.065846421750486,0,9
Training_22407840.jpg,Pase Rápido,16.115979936248877,267,9
Training_25941890.jpg,Entrada Individual,19.982289026369735,320,9
Training_3480868.jpg,Paquete VIP,18.567439815813138,0,9
Training_35227874.jpg,Entrada Familiar,23.883367791679355,329,9
Training_38557671.jpg,Paquete VIP,10.273553291811009,65,9
Training_43485342.jpg,Paquete VIP,17.227492106402742,0,9
Training_44019301.jpg,Paquete VIP,24.157871919003423,102,9
Training_59953801.jpg,Entrada Infantil,11.171099698292913,7,9
Training_63330481.jpg,Pase Anual,24.528526428343792,132,9
Training_79786106.jpg,Entrada Infantil,7.677011190929948,340,9
Training_81438547.jpg,Entrada Infantil,10.642964508003285,0,9
Training_27972185.jpg,Pase Anual,22.60820593109971,203,9
Training_3082951.jpg,Entrada Familiar,26.514100144149083,330,9
Training_30962418.jpg,Paquete VIP,10.63349004650063,291,9
Training_40636222.jpg,Paquete VIP,7.492633557041389,229,9
Training_49607398.jpg,Paquete VIP,12.297003958939554,338,9
Training_55213475.jpg,Pase Rápido,10.708006542247976,169,9
Training_80171012.jpg,Paquete VIP,11.82829275793642,162,9
Training_9433235.jpg,Entrada Infantil,13.876949497535655,2,9
Training_11164844.jpg,Entrada Infantil,15.27234605359715,1,9
Training_14669195.jpg,Pase Anual,15.010997936338555,153,9
Training_21590511.jpg,Pase Rápido,15.263349577756884,345,9
Training_47828209.jpg,Pase Anual,19.609665530649313,0,9
Training_48142094.jpg,Pase Anual,15.629008467828161,63,9
Training_48209345.jpg,Paquete VIP,12.94021831100518,188,9
Training_77976444.jpg,Entrada Infantil,19.462394346791722,258,9
Training_96866302.jpg,Entrada Familiar,15.238060133665636,0,9
Training_53161413.jpg,Pase Rápido,21.214933408986607,1,9
PublicTest_90129237.jpg,Pase Rápido,26.42815825942373,286,9
PublicTest_32023453.jpg,Pase Anual,16.776606228914805,0,9
PrivateTest_52900614.jpg,Entrada Infantil,15.436977693837527,0,9
PublicTest_48364789.jpg,Pase Anual,24.452233150386167,107,9
PrivateTest_29873933.jpg,Entrada Familiar,20.071432767082644,295,9
PublicTest_69843457.jpg,Pase Rápido,11.054187445544013,0,9
PrivateTest_71175068.jpg,Pase Rápido,13.048416628605384,0,9
PublicTest_92242142.jpg,Pase Anual,23.968088723856127,191,9
Training_10290703.jpg,Paquete VIP,20.40562504073693,7,10
Training_19103814.jpg,Paquete VIP,23.693181710890983,159,10
Training_27785233.jpg,Entrada Familiar,17.44355358896667,133,10
Training_36795431.jpg,Entrada Individual,21.37782452396304,329,10
Training_43438109.jpg,Paquete VIP,11.874917584541013,52,10
Training_56677459.jpg,Pase Rápido,22.206887063632475,299,10
Training_64388896.jpg,Pase Rápido,17.440586427621753,0,10
Training_64992219.jpg,Entrada Familiar,20.33373883974548,328,10
Training_74292043.jpg,Pase Rápido,21.667769061223904,2,10
Training_90018042.jpg,Entrada Familiar,29.003983652300633,0,10
Training_17997300.jpg,Entrada Individual,17.29748625750811,0,10
Training_29782340.jpg,Entrada Infantil,27.884988924234964,75,10
Training_40907405.jpg,Paquete VIP,14.19599310503816,194,10
Training_42312801.jpg,Pase Rápido,16.488887971313453,0,10
Training_55945756.jpg,Paquete VIP,20.69982791243824,2,10
Training_74264970.jpg,Pase Anual,13.674493005265944,0,10
Training_94131837.jpg,Entrada Familiar,16.52253623457098,0,10
Training_98459017.jpg,Entrada Familiar,21.52784114075623,349,10
Training_12375272.jpg,Pase Rápido,17.61186276933204,157,10
Training_13990170.jpg,Entrada Infantil,17.06775690633159,0,10
Training_46120187.jpg,Pase Rápido,21.805738731861247,83,10
Training_52023624.jpg,Entrada Familiar,20.30068435723347,0,10
Training_90487023.jpg,Entrada Individual,19.48886996851712,362,10
Training_99605415.jpg,Entrada Familiar,10.104541959086728,242,10
Training_22002519.jpg,Entrada Familiar,25.413169634444138,0,10
Training_27185781.jpg,Pase Rápido,16.09743391654816,261,10
Training_49115160.jpg,Entrada Familiar,17.836497675163024,266,10
Training_75065805.jpg,Paquete VIP,10.836745353562549,2,10
Training_83332359.jpg,Pase Anual,19.980453097239604,0,10
Training_24953459.jpg,Entrada Familiar,20.34859664993509,0,10
Training_40135555.jpg,Pase Anual,18.117504840645147,0,10
Training_58533722.jpg,Entrada Individual,21.423869255179817,0,10
PublicTest_49302808.jpg,Entrada Familiar,11.621074826915766,0,10
PublicTest_91481838.jpg,Entrada Infantil,22.684166051235756,2,10
PrivateTest_21475770.jpg,Entrada Familiar,18.433467698716793,293,10
PublicTest_10709121.jpg,Pase Rápido,22.973699090371795,243,10
Training_10295477.jpg,Pase Rápido,13.436528375831672,149,11
Training_14417147.jpg,Entrada Familiar,18.766109969980988,146,11
Training_15311033.jpg,Pase Anual,21.87784183198138,1,11
Training_30549878.jpg,Pase Rápido,18.899460653292653,0,11
Training_37967715.jpg,Entrada Familiar,25.451315205488466,0,11
Training_43678585.jpg,Entrada Individual,15.67506169329664,0,11
Training_52020878.jpg,Pase Rápido,6.608215336820265,1,11
Training_6506913.jpg,Pase Rápido,16.25210069817025,4,11
Training_6815405.jpg,Entrada Infantil,14.834361690825729,207,11
Training_73990468.jpg,Pase Rápido,15.144436155305058,0,11
Training_87636016.jpg,Pase Rápido,13.896599963239186,0,11
Training_87875595.jpg,Paquete VIP,13.6501100998785,348,11
Training_96859053.jpg,Pase Rápido,22.98161404721062,0,11
Training_18811387.jpg,Entrada Infantil,19.80647227371501,95,11
Training_30944761.jpg,Entrada Familiar,21.471799244342378,286,11
Training_56563285.jpg,Entrada Familiar,7.1733785645906885,213,11
Training_97922976.jpg,Entrada Familiar,19.38794152823399,1,11
Training_98930348.jpg,Paquete VIP,19.188699816439808,0,11
Training_12630394.jpg,Entrada Infantil,11.887907355092695,0,11
Training_51683025.jpg,Entrada Familiar,21.292548770337266,229,11
Training_55338326.jpg,Entrada Familiar,16.10037924418645,242,11
Training_57684401.jpg,Entrada Infantil,6.615341682682029,179,11
Training_64809371.jpg,Entrada Individual,27.646049037899807,13,11
Training_66460314.jpg,Entrada Familiar,13.918872836007731,166,11
Training_90810939.jpg,Paquete VIP,17.786698309329086,303,11
Training_92216142.jpg,Paquete VIP,19.025415875360093,15,11
Training_95890455.jpg,Paquete VIP,11.56409977197023,321,11
Training_97834497.jpg,Paquete VIP,11.356257935960436,0,11
Training_18417999.jpg,Entrada Individual,17.05862930905365,313,11
Training_99019653.jpg,Entrada Familiar,16.04159671243886,8,11
Training_28852731.jpg,Pase Rápido,14.76187318047901,43,11
Training_15146606.jpg,Paquete VIP,23.01228098426805,0,11
PrivateTest_56425128.jpg,Pase Rápido,20.202081171234816,161,11
PublicTest_25271883.jpg,Entrada Familiar,10.826121249576245,14,11
PublicTest_66548039.jpg,Entrada Infantil,14.152449602082765,97,11
PublicTest_24738517.jpg,Entrada Infantil,21.488883522585347,4,11
Training_10315441.jpg,Pase Rápido,29.028055064510678,146,12
Training_14525872.jpg,Pase Rápido,15.706480956184361,353,12
Training_31734020.jpg,Entrada Individual,11.80313588119699,59,12
Training_32392069.jpg,Pase Rápido,20.515889667464606,72,12
Training_3598867.jpg,Entrada Infantil,12.943116166829673,0,12
Training_38455066.jpg,Pase Anual,20.22287033810813,30,12
Training_40376269.jpg,Pase Rápido,19.14666586975526,0,12
Training_46004786.jpg,Pase Rápido,19.896476918701403,0,12
Training_51021087.jpg,Entrada Individual,11.837378283085359,0,12
Training_56803130.jpg,Entrada Familiar,22.83664802532644,0,12
Training_7326263.jpg,Entrada Infantil,17.14142162905347,205,12
Training_8913468.jpg,Pase Rápido,14.324649470790316,304,12
Training_94952701.jpg,Entrada Familiar,21.954599031703236,98,12
Training_95101318.jpg,Entrada Familiar,22.142362377314946,32,12
Training_16906911.jpg,Entrada Individual,18.228745702514104,0,12
Training_20052779.jpg,Pase Rápido,25.41867353651155,0,12
Training_20431293.jpg,Pase Anual,10.823642588713618,0,12
Training_6000078.jpg,Pase Anual,17.409807628936516,64,12
Training_75208855.jpg,Entrada Infantil,24.992005766951156,0,12
Training_977035.jpg,Pase Rápido,24.434176024118138,0,12
Training_31040721.jpg,Pase Rápido,26.031005655416422,0,12
Training_44116654.jpg,Pase Rápido,20.156338504482264,0,12
Training_55890999.jpg,Pase Anual,16.222705130509617,0,12
Training_63766664.jpg,Paquete VIP,16.013473673627054,20,12
Training_72115913.jpg,Entrada Individual,17.811228448076136,0,12
Training_73165240.jpg,Entrada Familiar,20.408614662481796,44,12
Training_88607818.jpg,Paquete VIP,8.974941847728486,97,12
Training_16541992.jpg,Entrada Individual,8.613606903442914,2,12
Training_21671343.jpg,Paquete VIP,21.116607861152183,0,12
Training_2885251.jpg,Paquete VIP,20.342332226020712,0,12
Training_36998606.jpg,Entrada Familiar,24.44249086839968,179,12
Training_61076514.jpg,Paquete VIP,21.31543277993149,227,12
Training_85921516.jpg,Paquete VIP,20.511776608816824,0,12
Training_73972027.jpg,Pase Rápido,16.32595823423869,2,12
Training_97152761.jpg,Entrada Infantil,23.755687051116535,209,12
PublicTest_55521436.jpg,Entrada Individual,18.86595421056473,93,12
PrivateTest_70820178.jpg,Pase Rápido,6.402002579667485,106,12
Training_10316849.jpg,Entrada Individual,22.50798314816808,5,13
Training_13325591.jpg,Pase Rápido,21.673099730797787,0,13
Training_24061789.jpg,Pase Anual,17.95965926292765,172,13
Training_29485725.jpg,Entrada Individual,13.712425531969702,0,13
Training_32846605.jpg,Pase Anual,18.94209026015561,0,13
Training_5066738.jpg,Entrada Familiar,15.975209681842365,170,13
Training_52570744.jpg,Paquete VIP,24.054530264996508,47,13
Training_60016886.jpg,Pase Rápido,19.373674987857274,274,13
Training_64909824.jpg,Pase Rápido,13.756747605873542,196,13
Training_74905937.jpg,Entrada Individual,17.156077640744275,345,13
Training_85348715.jpg,Entrada Familiar,22.403615423411033,62,13
Training_87929279.jpg,Entrada Infantil,22.259836459887275,41,13
Training_31858383.jpg,Entrada Infantil,17.432293642596704,0,13
Training_33739300.jpg,Pase Anual,14.69011415389582,2,13
Training_6507114.jpg,Pase Rápido,10.856943526791873,0,13
Training_85481673.jpg,Pase Rápido,20.804063130853862,154,13
Training_26702987.jpg,Entrada Familiar,17.027612343182152,359,13
Training_27185926.jpg,Entrada Infantil,15.96056524478399,132,13
Training_3241567.jpg,Entrada Individual,8.346303940997572,0,13
Training_49275548.jpg,Paquete VIP,17.64802445809977,0,13
Training_51719990.jpg,Entrada Infantil,13.674615322454825,327,13
Training_68796397.jpg,Entrada Familiar,22.307638904281973,310,13
Training_74793686.jpg,Entrada Infantil,20.334132187740625,0,13
Training_44671870.jpg,Pase Rápido,22.678404761974747,9,13
Training_70947641.jpg,Entrada Familiar,8.708374957406205,1,13
Training_73979475.jpg,Pase Anual,18.686171090007463,64,13
Training_76933580.jpg,Pase Rápido,16.31273529678978,99,13
Training_86870637.jpg,Paquete VIP,14.478732589023686,203,13
Training_18868898.jpg,Entrada Individual,9.830047982684803,0,13
Training_29167646.jpg,Pase Anual,13.20810639515708,340,13
Training_98993348.jpg,Entrada Infantil,19.267197102146614,239,13
Training_53914515.jpg,Entrada Familiar,22.587132531071184,358,13
Training_61200394.jpg,Entrada Familiar,17.60699176317273,83,13
PrivateTest_76030608.jpg,Entrada Familiar,16.542425679982518,110,13
PrivateTest_83521964.jpg,Entrada Familiar,25.16706045805769,164,13
Training_10333072.jpg,Entrada Familiar,22.78731334017051,252,14
Training_15752571.jpg,Pase Rápido,15.21493712346758,0,14
Training_18829072.jpg,Paquete VIP,13.897499228405362,0,14
Training_19037832.jpg,Entrada Familiar,14.155227390669726,7,14
Training_19503940.jpg,Entrada Familiar,11.13189179651608,0,14
Training_36482168.jpg,Entrada Familiar,16.52436810722699,163,14
Training_58947716.jpg,Entrada Individual,29.958783489748836,361,14
Training_77632091.jpg,Entrada Familiar,17.537121201202392,209,14
Training_85955324.jpg,Pase Anual,14.571937495713334,36,14
Training_29683994.jpg,Entrada Familiar,15.633599896801648,321,14
Training_77446866.jpg,Paquete VIP,18.889444622571197,0,14
Training_21058621.jpg,Paquete VIP,18.690906606336057,126,14
Training_23929483.jpg,Entrada Individual,13.54262248033269,336,14
Training_32778118.jpg,Pase Anual,19.737332102673363,1,14
Training_593915.jpg,Entrada Familiar,11.976714798789617,203,14
Training_64246079.jpg,Paquete VIP,2.4051733199136294,260,14
Training_76861998.jpg,Pase Anual,19.017780479165772,289,14
Training_89998154.jpg,Pase Anual,17.242845620912522,118,14
Training_91282946.jpg,Entrada Familiar,5.537462972617934,0,14
Training_36922060.jpg,Entrada Infantil,13.035876864834549,0,14
Training_39657861.jpg,Entrada Familiar,20.974419630762945,95,14
Training_44100624.jpg,Pase Anual,7.446049658713006,341,14
Training_50207076.jpg,Entrada Individual,19.4789391278057,134,14
Training_55434394.jpg,Pase Anual,15.089341495117173,72,14
Training_69816268.jpg,Entrada Infantil,16.655470161396536,102,14
Training_88482385.jpg,Entrada Familiar,28.251530034949482,71,14
Training_88926203.jpg,Entrada Individual,22.405651782618946,0,14
Training_94517827.jpg,Pase Rápido,19.305264481242425,0,14
Training_22148444.jpg,Pase Anual,28.798644128733653,96,14
Training_34840603.jpg,Entrada Individual,19.48709013375113,58,14
Training_41431027.jpg,Entrada Familiar,14.233428221041788,0,14
Training_72098206.jpg,Paquete VIP,20.295609563735432,326,14
Training_56807723.jpg,Entrada Individual,21.58423214112828,0,14
Training_86273887.jpg,Entrada Individual,9.509080848042109,309,14
Training_68251712.jpg,Pase Rápido,20.61453386487374,260,14
Training_79789842.jpg,Pase Rápido,11.948266767398618,127,14
PrivateTest_50479717.jpg,Paquete VIP,19.412931091490442,2,14
PublicTest_4971720.jpg,Pase Rápido,6.724143576537765,0,14
PublicTest_81549573.jpg,Entrada Individual,15.049382150022575,156,14
PublicTest_17194400.jpg,Entrada Individual,20.142785845842642,239,14
Training_10334355.jpg,Pase Anual,22.121444732798473,355,15
Training_15933141.jpg,Pase Anual,11.173729844584662,118,15
Training_20940258.jpg,Pase Rápido,24.266677094623883,197,15
Training_22039397.jpg,Pase Rápido,22.06711884611594,0,15
Training_2583654.jpg,Pase Rápido,22.059658810769168,2,15
Training_36365391.jpg,Pase Rápido,12.172868477560922,0,15
Training_55918369.jpg,Entrada Infantil,21.025440694186756,0,15
Training_72167097.jpg,Pase Anual,19.134652199814813,291,15
Training_84701834.jpg,Entrada Infantil,13.502114489270681,355,15
Training_81772924.jpg,Entrada Individual,13.382362034124329,18,15
Training_85767348.jpg,Pase Rápido,11.126805827658947,220,15
Training_10283876.jpg,Pase Anual,13.903944998164935,358,15
Training_15315783.jpg,Pase Anual,18.64797747275928,220,15
Training_40388327.jpg,Entrada Individual,22.35639267188453,195,15
Training_57546448.jpg,Paquete VIP,12.679837120065562,79,15
